
 PRINT S    NODAL SOLUTION PER NODE
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
     291  -0.108883E-001  0.913776       0.127945      -0.559762E-002  0.176230E-002 -0.743286E-002
     292  -0.475651E-002  0.561252E-001 -0.321740E-003 -0.374004E-002  0.118333       0.463006E-002
     293  -0.762961E-002  0.295314       0.140463      -0.374871E-002 -0.296503       0.324335E-001
     294  -0.243728E-001  0.945688       0.343564       0.123997E-001 -0.974828E-001 -0.459958E-001
     295  -0.527752E-001  0.947788       0.310291E-001  0.108535E-001 -0.353191       0.456154E-001
     296  -0.105794E-001  0.384644      -0.128956E-001  0.648151E-002  0.180988      -0.737367E-002
     297  -0.385646E-002  0.232127      -0.145884E-001  0.318663E-002 -0.130381E-001  0.315386E-003
     298   0.406247E-002  0.821552       0.158067E-001  0.762137E-002 -0.105182E-001 -0.399824E-003
     299   0.106074E-001   1.08386       0.369609E-001 -0.988060E-002  0.179143E-001 -0.241229E-004
     300  -0.110755E-001  0.582590      -0.243094E-001 -0.210893E-001  0.341889E-001  0.118022E-002
     301  -0.444726E-002  0.510834      -0.436814E-001  0.921196E-002 -0.741939E-002  0.266723E-002
     302   0.284770E-002   1.26529       0.149517E-001  0.969551E-002 -0.246852E-001 -0.130599E-002
     303   0.106594E-001   1.66181       0.182522E-001  0.120800E-002 -0.307086E-002 -0.697826E-003
     304   0.116009E-002   1.65175       0.243839E-002 -0.342880E-002  0.368112E-002 -0.469300E-003
     305  -0.107972E-002   1.52957      -0.566767E-002 -0.270487E-002  0.266935E-002  0.691238E-003
     306  -0.118318E-001   1.33922       0.128081      -0.159972E-001  0.104694      -0.481087E-002
     307  -0.842533E-002  0.229989      -0.267464E-002  0.405371E-002 -0.130189       0.254473E-002
     308  -0.350580E-002   1.43467       0.332384E-001 -0.751605E-002 -0.358627E-001 -0.160600E-002
     309   0.359226E-003   1.57101      -0.504520E-002 -0.186662E-002 -0.138149E-002 -0.284661E-003
     310   0.295121E-002   1.67991       0.785012E-002 -0.321035E-002 -0.222464E-002  0.705768E-003
     311   0.482183E-002   1.60115       0.224720E-001  0.557865E-002  0.118265E-001  0.674721E-003
     312   0.416675E-002   1.00786       0.530290E-003  0.135002E-001  0.295963E-001 -0.815877E-003
     313  -0.129033E-001  0.393530      -0.573781E-001  0.378244E-002 -0.181509E-003 -0.176171E-002
     314   0.872413E-003  0.794516       0.331758E-002 -0.984150E-002 -0.354777E-001  0.819520E-003
     315   0.435049E-002   1.08634       0.359103E-001  0.530756E-002 -0.627402E-002  0.292878E-004
     316   0.182499E-003  0.622489       0.378704E-002  0.973294E-002  0.142583E-001  0.201963E-004
     317  -0.128379E-001  0.928913E-001 -0.189057E-001  0.462032E-002  0.525409E-002 -0.216514E-003
     318  -0.282143E-001   1.00746       0.347636      -0.128943E-001  0.134525E-001 -0.371268E-003
     319  -0.509458E-002  0.190279      -0.134846E-001  0.277727E-002  0.125703      -0.357625E-002
     320  -0.708864E-002  0.433395      -0.222793E-001  0.403676E-002 -0.105265       0.142611E-002
     321  -0.237204E-001  0.851360       0.537513E-001  0.129304E-001  0.305634       0.220780E-002
     322  -0.227651E-002  0.583876E-002 -0.160910E-001 -0.893361E-003 -0.325967E-002 -0.139332E-003
     323  -0.129634E-002  0.323774      -0.936621E-002  0.663448E-002  0.137669E-001 -0.396673E-003
     324   0.834563E-002  0.912084       0.225482E-001  0.113615E-001  0.761184E-002  0.646051E-003
     325   0.833960E-002   1.05072       0.304685E-001 -0.168290E-001 -0.241022E-001  0.796072E-004
     326  -0.451545E-002  0.497126      -0.360484E-001 -0.869944E-002 -0.255262E-001 -0.136447E-002
     327  -0.755414E-002  0.618425      -0.333803E-001  0.176451E-001  0.211214E-001 -0.173521E-002
     328   0.740110E-002   1.37068       0.199486E-001  0.947560E-002  0.227699E-001  0.483472E-003
     329   0.233104E-002   1.68595       0.161003E-001  0.312732E-003  0.268520E-002  0.336794E-003
     330   0.148835E-002   1.63245       0.345364E-003 -0.351701E-002 -0.264413E-002  0.927432E-004
     331   0.680086E-005   1.50877      -0.175707E-002 -0.175491E-002 -0.467412E-002 -0.100178E-002
     332  -0.179313E-002   1.46881       0.181268E-001 -0.450031E-002  0.205039E-001  0.230006E-002
     333   0.333703E-003   1.59265      -0.383944E-002 -0.274836E-002  0.290382E-002  0.508776E-004
     334   0.266216E-002   1.68930       0.980856E-002 -0.132849E-002  0.225334E-002 -0.743484E-003
     335   0.998933E-002   1.53275       0.215920E-001  0.293843E-002 -0.135353E-001 -0.119444E-002
     336  -0.700872E-003  0.873367      -0.116117E-001  0.147148E-001 -0.218059E-001  0.710132E-003
     337  -0.154871E-001  0.396119      -0.561902E-001 -0.116679E-001  0.152410E-001  0.182950E-002
     338   0.334874E-002  0.887628       0.149173E-001 -0.167521E-001  0.340535E-001  0.462516E-003
     339   0.702987E-002   1.04641       0.337026E-001  0.531938E-002  0.236228E-002 -0.598984E-003
     340  -0.120566E-002  0.518315      -0.483167E-003  0.532102E-002 -0.168888E-001  0.388531E-003
     341  -0.124593E-002  0.760323E-001 -0.165960E-001  0.376730E-002 -0.412005E-001  0.588405E-003
     342  -0.832785E-001   1.19371       0.340831      -0.504172E-001  0.354033      -0.288769E-001
     343  -0.196984E-001  0.683447      -0.327069E-001  0.110839E-001  0.173101E-002  0.573271E-002
     344   0.103337E-002 -0.649897E-002 -0.904257E-002 -0.564599E-003  0.161079E-002 -0.426198E-003
     345  -0.363670E-001  0.506502       0.161381       0.285819E-002 -0.392037      -0.189983E-001
     346  -0.852797E-001   1.15331       0.148127       0.353931E-001  0.157598      -0.699554E-001
     347  -0.113513E-001   1.46248       0.720213E-001 -0.231952E-001 -0.182240       0.243840E-002
     348  -0.961193E-003 -0.104214E-001 -0.997618E-002 -0.392377E-002  0.149222E-002  0.436981E-003
     349  -0.167918E-001  0.899705E-001  0.160245E-001 -0.132049E-002 -0.170454       0.243807E-002
     350  -0.373636E-002  0.908115       0.118832       0.574184E-002  0.180834E-002 -0.994676E-003
     351  -0.511826E-003  0.544800E-001  0.112574E-001  0.312261E-002  0.118766      -0.233097E-002
     352  -0.192687E-001  0.287642       0.143485       0.285680E-002 -0.298239      -0.257944E-001
     353  -0.716434E-001  0.949179       0.374644      -0.113527E-001 -0.110368       0.482963E-001
     354   0.105315E-001   1.39668      -0.204262E-003  0.366349E-001  0.843004E-004  0.227899E-004
     355   0.301054      -0.540845      -0.237718E-002  0.550451       0.196967E-002  0.387095E-003
     356  -0.118848        1.51246      -0.170607E-003 -0.909204E-001 -0.300510E-003 -0.375452E-003
     357   0.676651E-001   1.46841      -0.250854E-002 -0.307230E-001  0.480842E-002  0.124168E-003
     358  -0.433815        1.95275       0.396071E-003 -0.270300       0.427766E-002 -0.136350E-002
     359   0.132764E-001   1.52096       0.129288E-003  0.636488E-001  0.132411E-002 -0.118775E-003
     360  -0.459909        1.29784       0.195554E-002 -0.100700      -0.334820E-002 -0.312350E-002
     361  -0.743290E-001   1.11791       0.247079E-002  0.636205E-001  0.461748E-002 -0.749714E-003
     362   0.154867        1.42376      -0.617107E-002  0.370879E-003  0.928147E-002  0.592354E-003
     363  -0.127881        1.58892      -0.377279E-004  0.427166E-001 -0.337652E-003  0.158254E-003
     364  -0.201136        1.31641       0.525725E-002  0.260022      -0.797312E-003  0.112566E-001
     365  -0.841095E-001   1.90825      -0.187951E-003  0.704579      -0.313537E-002 -0.114666E-001
     366   0.635998E-002  0.259646      -0.456634E-003  0.505246      -0.414970E-003 -0.861605E-003
     367   0.223012       0.431196E-001  0.216244E-003 -0.415226       0.397487E-003 -0.169474E-003
     368   0.429139      -0.439527       0.869650E-003 -0.277536       0.113626E-004 -0.161633E-003
     369   0.635707        1.62852      -0.586137E-002 -0.721567      -0.105852E-001  0.398565E-001
     370  -0.622204        1.75567       0.778039E-003 -0.387103       0.159237E-002  0.506499E-002
     371   0.116891        1.51217      -0.313871E-001 -0.222187E-001  0.139925E-001 -0.102355E-002
     372   0.611687       -2.35009      -0.296091E-002  0.618028      -0.374576E-001  0.151019E-001
     373  -0.143162        1.62020       0.624435E-003  0.975101E-001 -0.517669E-003  0.651762E-003
     374   0.258947E-002   1.53032      -0.206047E-003 -0.642925E-001  0.236440E-002 -0.129749E-003
     375   0.197029E-001   1.53476      -0.191204E-001  0.512548E-002  0.131088E-001 -0.108620E-002
     376   0.382231      -0.258966       0.293271E-003  0.382216       0.164526E-003 -0.137323E-002
     377  -0.437601E-001 -0.322901       0.194212E-002  0.903319       0.251237E-003  0.105598E-004
     378  -0.739728      -0.796748       0.237410E-001  -2.06181      -0.203548E-001 -0.602909E-001
     379  -0.117687       0.781881       0.119632E-002 -0.163644       0.604383E-003 -0.192105E-002
     380   0.353714        1.22765      -0.178524E-001 -0.244826      -0.113558E-003 -0.154167E-001
     381  -0.424123       0.896621      -0.155214E-002  0.269622       0.356701E-003 -0.998221E-004
     382   0.509435E-001   1.41643       0.208184E-004 -0.456506E-002  0.802545E-003  0.226424E-004
     383   0.512982E-001  0.218833      -0.397748E-003 -0.467424       0.152999E-003  0.189725E-003
     384   0.315849        1.78031      -0.174005       0.474760E-001 -0.385890E-001  0.430154E-002
     385   0.197946       0.644560E-001 -0.632966E-003  0.417688       0.240635E-003  0.191706E-003
     386  -0.552920E-001   1.56686      -0.255098E-004 -0.352777E-001 -0.512742E-003  0.138868E-003
     387  -0.179801        1.53429       0.179686E-003  0.114504       0.115605E-002 -0.210290E-003
     388  -0.903843E-002   1.52229      -0.865927E-002  0.347688E-001  0.112118E-001  0.343862E-002
     389  -0.693918        1.05605      -0.145367E-002 -0.402684       0.490276E-002 -0.163874E-002
     390  -0.428739E-001   1.27337      -0.103178E-002  0.407692E-002 -0.807720E-003  0.202321E-003
     391   0.508709E-001   1.48796      -0.136672E-002  0.424726E-001  0.439853E-002 -0.210371E-003
     392  -0.252362        1.36995      -0.890071E-003  0.270675       0.351966E-002  0.690430E-003
     393  -0.320482E-001   1.48559       0.680259E-005 -0.793392E-001 -0.215205E-003 -0.923941E-004
     394   0.469236      -0.165347       0.764428E-005 -0.266757      -0.661142E-003  0.372479E-003
     395   0.552379E-001 -0.567517      -0.525467E-002 -0.898603      -0.721594E-002 -0.109456E-002
     396  -0.583119E-002   1.59609      -0.356090E-004  0.418124E-001 -0.203975E-003 -0.313249E-003
     397  -0.122549        1.59732       0.274704E-003 -0.440442       0.208031E-002  0.105055E-002
     398  -0.144329        1.43520       0.139016E-003 -0.132640      -0.497710E-003  0.204654E-003
     399  -0.205336        1.68678       0.182535E-002 -0.233082      -0.172700E-002  0.339902E-003
     400  -0.478122        1.84063       0.131224E-002 -0.247105E-001  0.752749E-003  0.173011E-002
     401   0.512451      -0.173146       0.315489E-003  0.192376      -0.393168E-003  0.402939E-003
     402  -0.720009E-001   1.44386      -0.499117E-003  0.354833       0.111313E-002  0.215542E-002
     403   0.716923E-001  0.159046       0.504482E-003  0.234073      -0.725397E-005 -0.487522E-003
     404  -0.806216E-001   1.46382       0.143031E-003  0.101424      -0.269997E-003  0.168547E-003
     405   0.497497       -1.17162      -0.251744E-002 -0.703913E-001  0.251410E-003  0.264859E-003
     406   0.163287       0.627561E-001  0.782824E-003 -0.216986      -0.275828E-003 -0.427358E-003
     407   0.201793       0.979372       0.528103E-002 -0.457170E-001 -0.325436E-002  0.334562E-002
     408  -0.844260        2.61966      -0.164637E-001 -0.286136      -0.600727E-002 -0.944448E-002
     409   0.188223        1.56118      -0.355719E-001  0.558717E-001 -0.751672E-003 -0.492419E-003
     410  -0.303486E-001  0.549473       0.248832E-003  0.289522      -0.187343E-003 -0.181246E-003
     411   0.597409E-001   1.64936      -0.378615E-001 -0.671823E-001  0.324636E-001 -0.150178E-001
     412   0.117514        1.43376      -0.912902E-003 -0.877456E-002  0.511811E-002  0.769067E-004
     413   0.189895       0.952984       0.116124E-002 -0.564090E-001 -0.230263E-002  0.550868E-003
     414   -1.14698        1.71629      -0.117465E-001 -0.327139       0.360044E-001 -0.302791E-003
     415   0.243398        1.46904      -0.223903E-001 -0.639089E-002 -0.385864E-002 -0.475001E-002
     416  -0.866968        1.99477      -0.333464E-001 -0.824692E-001  0.232424E-001 -0.620188E-001
     417  -0.687197E-001  0.570915       0.198999E-001 -0.420383E-001  0.351514E-001  0.188224E-002
     418   0.650339        1.36492      -0.198335E-001  0.178404      -0.155229E-003  0.400735E-001
     419   0.385401      -0.464752E-002 -0.794238E-003  0.287439       0.549216E-003 -0.990620E-004
     420   0.756742E-001   1.43620      -0.485200E-003  0.174023E-001  0.344789E-002 -0.744078E-004
     421  -0.107391E-001   1.58108       0.453141E-003 -0.399582E-001 -0.335194E-003  0.782628E-003
     422   0.319344        2.35690      -0.360010E-001   1.12487      -0.240481E-001 -0.501563E-001
     423  -0.610630E-003   1.54653      -0.738993E-003  0.576898E-001  0.245060E-002  0.354364E-003
     424   0.272214E-001  0.288623      -0.240993E-003 -0.257513      -0.210997E-003  0.512883E-003
     425  -0.243415       0.523604      -0.327916E-002 -0.505032       0.508937E-003 -0.100185E-002
     426  -0.141499       0.920924      -0.221037E-002 -0.562361E-001  0.229605E-002  0.134885E-002
     427  -0.266527        1.00660      -0.189430E-002  0.517082E-001 -0.561061E-002 -0.163173E-002
     428  -0.397031E-001   1.53367       0.899595E-004  0.738118E-001 -0.779959E-004 -0.191628E-003
     429   0.473779      -0.454734       0.182666E-002  0.113761       0.126356E-002  0.122903E-002
     430  -0.306334        1.72102       0.114260E-002 -0.102212E-001  0.690491E-003 -0.856673E-003
     431   0.288358E-001  0.321737      -0.456347E-003  0.327963       0.834458E-003  0.793548E-003
     432   0.391060      -0.490843E-002  0.363547E-003 -0.268625       0.891773E-003  0.127864E-002
     433   0.589067        1.29718      -0.265444E-002  0.415998      -0.246831E-002 -0.117363E-001
     434  -0.375332E-001  0.927937      -0.250832E-003 -0.220471      -0.386728E-003  0.344710E-002
     435  -0.183705       0.477669      -0.339592E-003  0.507581      -0.655105E-003 -0.266385E-003
     436   0.591223E-001   1.44323      -0.478472E-003 -0.330690E-001  0.143551E-002  0.324846E-003
     437   0.115860      -0.750729E-001  0.111632E-002  0.622949      -0.318954E-003  0.355599E-003
     438   0.653364      -0.638069E-001 -0.906405E-003 -0.945227E-001 -0.149167E-002  0.379188E-003
     439   0.457452E-001   1.27302       0.417436E-002  0.405896       0.918257E-003  0.123103E-002
     440  -0.225776E-001  0.963279      -0.332723E-002  0.268972       0.732511E-003  0.152170E-002
     441   0.139005        1.43211      -0.249815E-001 -0.628698E-002  0.227045E-001 -0.174387E-002
     442   0.203028        1.44082      -0.230773E-001  0.525883E-002  0.204227E-001  0.216287E-002
     443  -0.318569        1.83371       0.847067E-003  0.355141       0.954413E-003 -0.197772E-002
     444  -0.501032       0.237281       0.274360E-002 -0.984065       0.320042E-002 -0.255887E-002
     445   0.337371      -0.205947       0.221319E-003 -0.432129      -0.282808E-003  0.862493E-003
     446   0.110015E-001   1.48318       0.181029E-003  0.657597E-001  0.100928E-002  0.278451E-004
     447  -0.539296E-002  0.462430      -0.982694E-005 -0.287388       0.495526E-003 -0.130162E-002
     448  -0.296844       0.956058      -0.189872E-001  0.621425       0.263048E-001 -0.214018E-001
     449  -0.925736       0.983085      -0.298109E-002  0.770400      -0.340036E-003  0.505368E-003
